id,utt,annot_utt
7403,bæta nýár með fjölskyldunni næstu viku,bæta [event_name : nýár] með [relation : fjölskyldunni] [date : næstu viku]
7404,búa til viðburð með staðsetningu heima og með viðburð gamlárskvöld,búa til viðburð með staðsetningu [place_name : heima] og með viðburð [event_name : gamlárskvöld]
7405,búa til endurtekinn viðburð í dagatali afmæli jóns,búa til [general_frequency : endurtekinn] viðburð í dagatali [event_name : afmæli] [person : jóns]
7406,stilltu endurtekinn viðburð ræktar dagur í dagatalið,stilltu [general_frequency : endurtekinn] viðburð [event_name : ræktar] dagur í dagatalið
7407,búa til viðburð sund dagur á fimmtudaginn og setja á endurtekinn,búa til viðburð [event_name : sund] dagur á [date : fimmtudaginn] og setja á [general_frequency : endurtekinn]
7408,setja viðburð til hamingju með afmælið jón og endurtaka þann tuttugasta og fyrsta janúar tvö þúsund og sautján,setja viðburð [event_name : til hamingju með afmælið] [person : jón] og endurtaka þann [date : tuttugasta og fyrsta janúar tvö þúsund og sautján]
7409,búðu til ræktar viðburð á mánudag og láttu hann endurtaka sig,búðu til [event_name : ræktar] viðburð á [date : mánudag] og láttu hann [general_frequency : endurtaka sig]
7410,búa til viðburð jól á tuttugasti og fimmti desember tvö þúsund og sautján og setja á endurtekinn viðburð,búa til viðburð [event_name : jól] á [date : tuttugasti og fimmti desember tvö þúsund og sautján] og setja á [general_frequency : endurtekinn] viðburð
7411,tilkynna alla afmælis daga í næstu viku,tilkynna alla [event_name : afmælis] daga í [date : næstu viku]
7412,láta mig vita um hátíðir sem vera í næsta mánuði,láta mig vita um [event_name : hátíðir] sem vera í [date : næsta mánuði]
7413,láttu mig vita um alla fundi á morgun,láttu mig vita um alla [event_name : fundi] [date : á morgun]
7414,endurtaktu áminningu fyrir dagskrána mína fyrir jólin,endurtaktu áminningu fyrir dagskrána mína fyrir [event_name : jólin]
7415,endurtaktu áminningu fyri jól,endurtaktu áminningu fyri [event_name : jól]
7416,endurtaktu áminningu fyrir mínar tímabókanir fyrir jól,endurtaktu áminningu fyrir mínar [event_name : tímabókanir] fyrir [event_name : jól]
7417,vinsamlegast minna á þennan sunnudag að fara í messu,vinsamlegast minna á þennan [date : sunnudag] að fara í [event_name : messu]
7418,fundur þennan föstudag,[event_name : fundur] þennan [date : föstudag]
7419,fjölskyldu stefnumót á mánudaginn,[relation : fjölskyldu] [event_name : stefnumót] á [date : mánudaginn]
7420,settu fund með vini,settu [event_name : fund] með [relation : vini]
7421,búa til fund með vini,búa til [event_name : fund] með [relation : vini]
7422,senda tilkynningu til vinar,senda tilkynningu til [event_name : vinar]
7423,fundur á mánudag,[event_name : fundur] á [date : mánudag]
7424,mæta í partý fyrir fundinn,mæta í [event_name : partý] fyrir fundinn
7425,sýndu mér áminningarnar,sýndu mér áminningarnar
7426,minntu mig á áminningarnar sem ég hef stillt á,minntu mig á áminningarnar sem ég hef stillt á
7427,gefðu mér áminningarnar,gefðu mér áminningarnar
7428,gætir þú sagt mér um komandi viðburði mína,gætir þú sagt mér um komandi viðburði mína
7429,fundur næsta mánudag,[event_name : fundur] [date : næsta mánudag]
7430,ég vil að þessi viðburður sé fjarlægður úr dagatalinu mínu,ég vil að þessi viðburður sé fjarlægður úr dagatalinu mínu
7431,ég vil að þú fjarlægir þennan viðburð,ég vil að þú fjarlægir þennan viðburð
7432,búðu til dagatals fund,búðu til dagatals fund
7433,staðsetningin er skrifstofan mín,staðsetningin er [place_name : skrifstofan] mín
7434,fjarlægja næsta viðburð úr dagatalinu mínu,fjarlægja næsta viðburð úr dagatalinu mínu
7435,má ég biðja þig að fjarlægja viðburð úr dagatalinu mínu,má ég biðja þig að fjarlægja viðburð úr dagatalinu mínu
7436,ég þarf smáatriðin um næstu dagskrá mína,ég þarf smáatriðin um næstu dagskrá mína
7437,vinsamlegast veittu mér nákvæmar upplýsingar um næsta viðburð,vinsamlegast veittu mér nákvæmar upplýsingar um næsta viðburð
7438,mig langar að vita upplýsingar um næstu dagskrána mína,mig langar að vita upplýsingar um næstu dagskrána mína
7439,fundur með önnu á föstudaginn,[event_name : fundur] með [person : önnu] á [date : föstudaginn]
7440,fundur með jóa á þriðjudaginn í næstu viku,[event_name : fundur] með [person : jóa] á [date : þriðjudaginn í næstu viku]
7441,hittingur með ástinni næsta dag,[event_name : hittingur með ástinni] [date : næsta dag]
7442,hvar er vettvangurinn,hvar er vettvangurinn
7443,hver er að fara í partýið,hver er að fara í [event_name : partýið]
7444,hvað er þemað á partýinu,hvað er þemað á [event_name : partýinu]
7445,vinsamlegast búa til viðburð með einungis þessu fólki,vinsamlegast búa til viðburð með einungis þessu fólki
7446,ég þarf að búa til viðburð einungis með þessu fólki,ég þarf að búa til viðburð einungis með þessu fólki
7447,getur þú búið til nýjan viðburð bara með þessu fólki,getur þú búið til nýjan viðburð bara með þessu fólki
7448,geturðu vinsamlegast skipulagt fund með þessari manneskju,geturðu vinsamlegast skipulagt [event_name : fund] með þessari manneskju
7449,vinsamlegast skipulagðu fund með þessari manneskju,vinsamlegast skipulagðu [event_name : fund] með þessari manneskju
7450,ég þarf að bóka fund með þessari manneskju,ég þarf að bóka [event_name : fund] með þessari manneskju
7451,vinsamlegast bættu þessum viðburði við dagatalið mitt,vinsamlegast bættu þessum viðburði við dagatalið mitt
7452,getur þú vinsamlegast búið til nýjan viðburð í dagatalið mitt,getur þú vinsamlegast búið til nýjan viðburð í dagatalið mitt
7453,má ég biðja þig um að bæta við viðburð í dagatalið mitt,má ég biðja þig um að bæta við viðburð í dagatalið mitt
7454,minntu mig fyrir mánudag,minntu mig fyrir [date : mánudag]
7455,minntu mig á partýið á morgun,minntu mig á [event_name : partýið] [date : á morgun]
7456,ég á fund klukkan tvö eftir hádegi í dag vinsamlegast minntu mig á hann,ég á [event_name : fund] klukkan [time : tvö eftir hádegi] [date : í dag] vinsamlegast minntu mig á hann
7457,vinsamlegast breyttu fundinum í klukkan sex e. h. á morgun og láttu meðlimi vita,vinsamlegast breyttu [event_name : fundinum] í klukkan [time : sex e. h.] [date : á morgun] og láttu meðlimi vita
7458,muna að ná í mig fyrir tólf á hádegi frá flugvellinum ég hef fund klukkan þrjú e. h.,muna að [event_name : ná í mig] fyrir [time : tólf á hádegi] frá [place_name : flugvellinum] ég hef [event_name : fund] klukkan [time : þrjú e. h.]
7459,búa til dagatals viðburð með syni mínum,búa til dagatals viðburð með [relation : syni] mínum
7460,dagatals viðburðurinn hefur margt fólk,dagatals viðburðurinn hefur margt fólk
7461,bjóða fólki í dagatals viðburðinn,bjóða fólki í dagatals viðburðinn
7462,ég á stefnumót með world bank group tuttugasta og áttunda vinsamlegast minntu mig,ég á stefnumót með [event_name : world bank group] [date : tuttugasta og áttunda] vinsamlegast minntu mig
7463,láta hópinn minn vita að nýja fundar dagsetningin er á morgun,láta hópinn minn vita að nýja [event_name : fundar] dagsetningin er [date : á morgun]
7464,stefnumót með ást næsta dag,[event_name : stefnumót með ást] [date : næsta dag]
7465,fara í partý með ástinni á föstudag,fara í [event_name : partý með ástinni] á [date : föstudag]
7466,sýna mér viðburði sem eru í gangi núna,sýna mér viðburði sem eru í gangi núna
7467,gefðu mér tímasetningu viðburðanna,gefðu mér tímasetningu viðburðanna
7468,vinsamlegast minntu mig á að ég þarf að ná í fötin mín úr fatahreinsun í dag,vinsamlegast minntu mig á að ég þarf að [event_name : ná í fötin mín úr fatahreinsun] [date : í dag]
7469,ég hef marga fundi í dag áminning á þrjátíu mínútna millibili fyrir byrjun hvers fundar,ég hef marga [event_name : fundi] [date : í dag] áminning á þrjátíu mínútna millibili fyrir byrjun hvers fundar
7470,setja fund með jóa þann tíunda mars,setja [event_name : fund] með [person : jóa] þann [date : tíunda mars]
7471,settu áminningu á brúðkaups afmælið mitt tíunda júlí,settu áminningu á [event_name : brúðkaups afmælið] mitt [date : tíunda júlí]
7472,settu á vekjara tíunda nóvember fyrir klukkuna,settu á vekjara [date : tíunda nóvember] fyrir klukkuna
7473,minntu mig á fundinn með kennaranum mínum í dag fyrir fimm e. h.,minntu mig á [event_name : fundinn] með [relation : kennaranum] mínum [date : í dag] fyrir [time : fimm e. h.]
7474,muna að hafa fund á milli mín og leikmanna á morgun annað kvöld fyrir sjö,muna að hafa [event_name : fund] á milli mín og [person : leikmanna] [date : á morgun] [timeofday : annað kvöld] fyrir [time : sjö]
7475,senda tilkynningu til mín og hóp meðlimi minna okkur á nýja dagsetningu fyrir fundinn,senda tilkynningu til mín og hóp meðlimi minna okkur á nýja dagsetningu fyrir [event_name : fundinn]
7476,geturðu vinsamlegast athugað ef ég er laus á fimmtudag seinni partinn ef svo bættu þá við áminningu að fara á matar hátíðina,geturðu vinsamlegast athugað ef ég er laus á [date : fimmtudag] [timeofday : seinni partinn] ef svo bættu þá við áminningu að fara á [event_name : matar hátíðina]
7477,minntu mig á fimmta mars á hverju ári að útvega brúðkaupsafmælis gjafir,minntu mig á [date : fimmta mars] [general_frequency : á hverju ári] að útvega [event_name : brúðkaupsafmælis gjafir]
7478,segðu mér allar áminningar sem bíða,segðu mér allar áminningar sem bíða
7479,sýndu mér allar fundar áminningar,sýndu mér allar [event_name : fundar] áminningar
7480,eru einhverjar áminningar sem eru meira áriðandi,eru einhverjar áminningar sem eru meira áriðandi
7481,ég vil áminningu sem endurtekur sig í hverri viku,ég vil áminningu sem endurtekur sig [general_frequency : í hverri viku]
7482,olly vinsamlegast settu upp daglega áminningu fyrir mig,olly vinsamlegast settu upp [general_frequency : daglega] áminningu fyrir mig
7483,settu daglega áminningu fyrir mig,settu [general_frequency : daglega] áminningu fyrir mig
7484,setja viðvörun í dagatalið mitt í hverri viku,setja viðvörun í dagatalið mitt [general_frequency : í hverri viku]
7485,hef ég einhverjar áminningar í dagatalinu mínu,hef ég einhverjar áminningar í dagatalinu mínu
7486,hverjar eru mínar núverandi viðvaranir,hverjar eru mínar núverandi viðvaranir
7487,gefðu mér lista með allar áminningarnar mínar,gefðu mér lista með allar áminningarnar mínar
7488,tímar þennan miðvikudag,[event_name : tímar] þennan [date : miðvikudag]
7489,ég hef fund á morgun klukkan fimm e. h. með þróunarteyminu ekki gleyma að minna mig á klukkutíma áður,ég hef [event_name : fund] [date : á morgun] klukkan [time : fimm e. h.] með [person : þróunarteyminu] ekki gleyma að minna mig á klukkutíma áður
7490,minntu mig á á morgun í fyrramálið á dagskrána mína fyrir þriðjudag,minntu mig á [date : á morgun] [timeofday : í fyrramálið] á dagskrána mína fyrir [date : þriðjudag]
7491,búa til áminningu í dag um kvöldið að ná í pakkann frá hagkaup í skeifunni,búa til áminningu [date : í dag] [timeofday : um kvöldið] að [event_name : ná í pakkann] frá [person : hagkaup] í [place_name : skeifunni]
7492,opnaðu viðburðir í þessari viku,opnaðu viðburðir í [date : þessari viku]
7493,helgar plön,[time : helgar] [event_name : plön]
7494,minntu mig á fundinn á morgun,minntu mig á [event_name : fundinn] á [date : morgun]
7495,minntu mig á viðtalið á morgun,minntu mig á [event_name : viðtalið] [date : á morgun]
7496,hef ég tímabókanir í dag,hef ég [event_name : tímabókanir] [date : í dag]
7497,er afmæliskvöldmaturinn í dagatalinu á föstudag,er [event_name : afmæliskvöldmaturinn] í dagatalinu á [date : föstudag]
7498,er á dagatalinu annan júlí,er á dagatalinu [date : annan júlí]
7499,gera nýja dagskrá fyrir fundinn á morgun,gera nýja dagskrá fyrir [event_name : fundinn] [date : á morgun]
7500,geturðu eytt næsta viðburði,geturðu eytt næsta viðburði
7501,hætt er við næsta viðburð,hætt er við næsta viðburð
7502,hvað er á dagská í fjögur e. h. fundinum með jóa,hvað er á dagská í [time : fjögur e. h.] fundinum með [person : jóa]
7503,hvar í keflavík er þarna fundurinn klukkan eitt e. h. á föstudaginn,hvar í [place_name : keflavík] er þarna [event_name : fundurinn] klukkan [time : eitt e. h.] á [date : föstudaginn]
7504,hverjir koma á fundinn á morgun tíu f. h.,hverjir koma á [event_name : fundinn] [date : á morgun] [time : tíu f. h.]
7505,komandi viðburðir,[time : komandi] viðburðir
7506,sýndu mér framtíðar viðburði,sýndu mér [time : framtíðar] viðburði
7507,hvað eru margir fundir á dagatalinu mínu í dag,hvað eru margir [event_name : fundir] á dagatalinu mínu [date : í dag]
7508,hvað annað er á dagatalinu mínu eftir síðasta fundinn klukkan tvö e. h.,hvað annað er á dagatalinu mínu eftir síðasta [event_name : fundinn] klukkan [time : tvö e. h.]
7509,eftir sundkennslu hvað annað er í dagatalinu mínu á þriðjudag,eftir sundkennslu hvað annað er í dagatalinu mínu á [date : þriðjudag]
7510,eyða viðburð,eyða viðburð
7511,er frídagur á morgun,er [event_name : frídagur] [date : á morgun]
7512,er ég með fund í dag,er ég með [event_name : fund] [date : í dag]
7513,á einhver afmæli eða sambandsafmæli í dag,á einhver [event_name : afmæli] eða [event_name : sambandsafmæli] [date : í dag]
7514,settu viðburð á endurtekningu,settu viðburð á endurtekningu
7515,endurtaka þennan viðburð,endurtaka þennan viðburð
7516,settu viðburð á endurtaka,settu viðburð á endurtaka
7517,skipuleggja fund á þriðjudag,skipuleggja [event_name : fund] á [date : þriðjudag]
7518,stjórna fund á fimmtudag,stjórna [event_name : fund] á [date : fimmtudag]
