id,utt,annot_utt
9028,хуанлид өдөр бүр энэ долоо хоног айл хэсэх гэж нэмнэ үү,хуанлид [general_frequency : өдөр бүр] [date : энэ долоо хоног] [event_name : айл хэсэх] гэж нэмнэ үү
9029,далайн эргийн үдэшлэг,[event_name : далайн эргийн үдэшлэг]
9030,өнөөдрийн эрүүл мэндийн уулзалтыг календариас устга,[date : өнөөдрийн] [event_name : эрүүл мэндийн уулзалтыг] календариас устга
9031,ирэх долоо хоногт миний оффисын уулзалтын арга хэмжээг хас,[date : ирэх долоо хоногт] миний [event_name : оффисын уулзалтын] арга хэмжээг хас
9032,хэзээ хурал руу явах хэрэгтэйг надад мэдэгдээд өгөөч,хэзээ [event_name : хурал руу явах хэрэгтэйг] надад мэдэгдээд өгөөч
9033,долоон сарын гуравны хуанли,[date : долоон сарын гуравны] хуанли
9034,долоон сарын уулзалт хуанли,[date : долоон сарын] [event_name : уулзалт] хуанли
9035,баярын хуримыг сануулаарай,[person : баярын] [event_name : хуримыг] сануулаарай
9036,өнөөдрийн бүх арга хэмжээнүүдийг цуцалж намайг завгүй гэж тэмдэглээрэй,[date : өнөөдрийн] бүх арга хэмжээнүүдийг цуцалж намайг завгүй гэж тэмдэглээрэй
9037,өнөөдрийн үлдсэн бүх арга хэмжээг цэвэрлэсэн гэж тэмдэглэ,[date : өнөөдрийн] үлдсэн бүх арга хэмжээг цэвэрлэсэн гэж тэмдэглэ
9038,дархан дахь уулзалтыг устгах,[place_name : дархан] дахь [event_name : уулзалтыг] устгах
9039,долоон сарын гуравны хуримыг устга,[date : долоон сарын гуравны] [event_name : хуримыг] устга
9040,хуанлид долдугаар сарын гурваны өдрийг хоосол,хуанлид [date : долдугаар сарын гурваны] өдрийг хоосол
9041,төрсөн өдрийн үдэшлэгийн хуваарийг устга,төрсөн өдрийн [event_name : үдэшлэгийн] хуваарийг устга
9043,хуанли дээрх удахгүй хийгдэх арга хэмжээнүүд,хуанли дээрх [event_name : удахгүй хийгдэх арга хэмжээнүүд]
9044,мягмар гарагийн арван долоон цагт сэрүүлэг тавь,[date : мягмар гарагийн] [time : арван долоон цагт] сэрүүлэг тавь
9045,мягмар гарагийн арван долоон цагт сэрүүлэг,[date : мягмар гарагийн] [time : арван долоон цагт] сэрүүлэг
9046,хорины амралтын өдрүүд бүх тэтгэлгийн арга хэмжээнүүдийг устга,[time : хорины амралтын өдрүүд] [event_name : бүх тэтгэлгийн арга хэмжээнүүдийг] устга
9047,хорин есний өдрийг минь цэвэрлэ,[date : хорин есний] өдрийг минь цэвэрлэ
9048,энэ амралтын өдрүүдийн эмнэлгийн цагийг цуцал,[date : энэ амралтын өдрүүдийн] [event_name : эмнэлгийн цагийг] цуцал
9049,хоёрдахийн арван зургаан цагт сэрүүлэг тавв,[date : хоёрдахийн] [time : арван зургаан цагт] сэрүүлэг тавв
9050,мишээлийн хуримыг миний хуанлид мягмар гарагт гэж нэмье,[event_name : мишээлийн хуримыг] миний хуанлид [date : мягмар гарагт] гэж нэмье
