id,utt,annot_utt
9639,բացիր pandora և միացրու մարզում,բացիր [app_name : pandora] և միացրու [music_descriptor : մարզում]
9640,բացիր spotify-ը և բացիր մարզումը,բացիր spotify-ը և բացիր մարզումը
9641,օլի բացիր spotify և բացիր մարզումները,օլի բացիր spotify և բացիր մարզումները
9642,միացրու ազատություն ռադիոկայան,միացրու [radio_name : ազատություն ռադիոկայան]
9643,միացրու ռադիո ռոք երաժշտությամբ,միացրու ռադիո [music_genre : ռոք] երաժշտությամբ
9644,միացրու ռադիո ավրորա,միացրու [radio_name : ռադիո ավրորա]
9645,միացրեք հայ էֆ էմի ութսունինը կետ երեք ռադիոալիքը,միացրեք [radio_name : հայ էֆ էմի ութսունինը կետ երեք ռադիոալիքը]
9646,ռադիոյով,ռադիոյով
9647,նվագիր ռադիոկայան,նվագիր [radio_name : ռադիոկայան]
9648,սկսել ութսուն ինը կետ յոթ ռադիոկայանը,սկսել [radio_name : ութսուն ինը կետ յոթ ռադիոկայանը]
9649,մտիր sirius և միացրու հայեր ջան ալիքը,մտիր [app_name : sirius] և միացրու հայեր ջան ալիքը
9650,ես ուզում եմ լսել առաջին հաղորդումը ավրորայով,ես ուզում եմ լսել առաջին հաղորդումը [radio_name : ավրորայով]
9651,նեթֆլիքս միացրու իմ փիէս չորսին,[app_name : նեթֆլիքս] միացրու իմ [device_type : փիէս չորսին]
9652,olly բացիր netflix իմ p. s. fourում,olly բացիր [app_name : netflix] իմ [device_type : p. s. fourում]
9653,միացրու լավ ֆիլմ իմ հեռուստացույցով,միացրու լավ ֆիլմ իմ [device_type : հեռուստացույցով]
9654,միացրու լավ ֆիլմ իմ հեռուստացույցով,միացրու լավ ֆիլմ իմ [device_type : հեռուստացույցով]
9655,օլլի նվագիր լավատեսական երգ քո բարձրախոսներով,օլլի նվագիր [music_descriptor : լավատեսական] երգ քո բարձրախոսներով
9656,նվագիր ինձ ուրախ երգ քո բարձրախոսների միջոցով,նվագիր ինձ [music_descriptor : ուրախ] երգ քո բարձրախոսների միջոցով
9659,կիրառիր այս ծրագիրը,կիրառիր այս ծրագիրը
9660,նվադիր այս ծրագիրը,նվադիր այս ծրագիրը
9661,բացիր այս ծրագիրը,բացիր այս ծրագիրը
9663,ես ուզում եմ լսել ռադիո ավրորա,ես ուզում եմ լսել [radio_name : ռադիո ավրորա]
9665,երեսուն վայրկյան հետ տուր աուդիոգիրքը,[time : երեսուն վայրկյան] [player_setting : հետ տուր] աուդիոգիրքը
9666,դիր աուդիոգիրքը,դիր աուդիոգիրքը
9667,խնդրում եմ շարունակիր հրանտ մաթևոսյանի մենք ենք մեր սարերը,խնդրում եմ [player_setting : շարունակիր] [audiobook_author : հրանտ մաթևոսյանի] [audiobook_name : մենք ենք մեր սարերը]
9668,ես ուզում եմ ավարտել հազար ինը հարյուր ութսունչորս գրքի ունկնդրումը այնտեղից որտեղ ես դադարեցի,ես ուզում եմ ավարտել [time : հազար ինը հարյուր ութսունչորս] գրքի ունկնդրումը այնտեղից որտեղ ես դադարեցի
9669,ուզում եմ լսել րաֆֆու սամվելը,ուզում եմ լսել [audiobook_author : րաֆֆու] [audiobook_name : սամվելը]
9670,վերսկսել ամերիկյան աստվածները,[player_setting : վերսկսել] [audiobook_name : ամերիկյան աստվածները]
9671,սկսիր նվագել ամերիկյան աստվածներ այնտեղից որտեղ ես վերջում կանգնացրել էի,[player_setting : սկսիր նվագել] [audiobook_name : ամերիկյան աստվածներ] այնտեղից որտեղ ես վերջում կանգնացրել էի
9672,վերսկսել ամերիկյան աստվածներ ներկայացումը,[player_setting : վերսկսել] [audiobook_name : ամերիկյան աստվածներ] ներկայացումը
9673,կարող ես միացնել գիքորի իմ սիրելի աուդիոգիրքը,կարող ես միացնել [audiobook_name : գիքորի] իմ սիրելի աուդիոգիրքը
9674,կարող ես միացնել իմ նախընտրելի տարզան աուդիոգիրքը,կարող ես միացնել իմ նախընտրելի [audiobook_name : տարզան] աուդիոգիրքը
9675,կարող ես միացնել իմ սիրելի սամվել աուդիոգիրքը,կարող ես միացնել իմ սիրելի [audiobook_name : սամվել] աուդիոգիրքը
9676,վերսկսիր իմ աուդիոգիրքը րաֆֆից,[player_setting : վերսկսիր] իմ աուդիոգիրքը [audiobook_author : րաֆֆից]
9677,կարող ես միացնել մուսա լեռան քառասուն օրը աուդիոգիրքը,կարող ես [player_setting : միացնել] [audiobook_name : մուսա լեռան քառասուն օրը] աուդիոգիրքը
9678,կարող ես միացնել հորովելը,կարող ես [player_setting : միացնել] [audiobook_name : հորովելը]
9679,վերսկսիր աուդիոգիրքը որը ես լսել եմ վերջինը,[player_setting : վերսկսիր] աուդիոգիրքը որը ես լսել եմ վերջինը
9680,վերսկսիր հարրի փոթերը այնտեղից որտեղից ես անցած անգամ դադարեցի լսել,[player_setting : վերսկսիր] [audiobook_name : հարրի փոթերը] այնտեղից որտեղից ես անցած անգամ դադարեցի լսել
9681,միացրու սպանված աղավնին այն տեղից ուր ես վերջին անգամ կանգ էի առել,միացրու [audiobook_name : սպանված աղավնին] այն տեղից ուր ես վերջին անգամ կանգ էի առել
9682,միացրու գիքոր ֆիլմի այն հատվածը որտեղից ես վերջերս եմ կանգ առել,միացրու [audiobook_name : գիքոր] ֆիլմի այն հատվածը որտեղից ես վերջերս եմ կանգ առել
9683,միացրու գիրքը,միացրու գիրքը
9684,վերսկսիր աուդիոգիրքը,[player_setting : վերսկսիր] աուդիոգիրքը
9685,շարունակեք կարդալ,[player_setting : շարունակեք կարդալ]
9686,վերսկսիր մենք մեր մասինը,[player_setting : վերսկսիր] [audiobook_name : մենք մեր մասինը]
9687,դիր աբու լալա մահարի,դիր [audiobook_name : աբու լալա մահարի]
9688,սկսել ալմայի գլուխ յոթը,[player_setting : սկսել] [audiobook_name : ալմայի] գլուխ յոթը
9689,կանգնեցրու գիրքը,[player_setting : կանգնեցրու] գիրքը
9690,սկսիր նվագել նորից,[player_setting : սկսիր նվագել] նորից
9691,դիր սամվել աուդիոգիրքը,դիր [audiobook_name : սամվել] աուդիոգիրքը
9692,վերսկսել աուդիոգիրք հռոմի պատմությունը,[player_setting : վերսկսել] աուդիոգիրք [audiobook_name : հռոմի պատմությունը]
9693,ավարտի դադարը էրեբունու պատմության աուդիոգիրքի,[player_setting : ավարտի դադարը] [audiobook_name : էրեբունու պատմության] աուդիոգիրքի
9694,վերսկսել նվագարկումը որը կոչվում է երեխա,[player_setting : վերսկսել] նվագարկումը որը կոչվում է երեխա
9695,նվագել ռլ սթայնի սնահավատություն ը,նվագել [audiobook_author : ռլ սթայնի] [audiobook_name : սնահավատություն] ը
9696,վերսկսել զեյնսի հարավ-արեւելքի քրոնիկները,[player_setting : վերսկսել] [audiobook_name : զեյնսի հարավ-արեւելքի քրոնիկները]
9697,շարունակիր կարդալ մոբի դիք ինձ համար,[player_setting : շարունակիր] կարդալ [audiobook_name : մոբի դիք] ինձ համար
