id,utt,annot_utt
11487,atskaņot klasiskās dziesmas,atskaņot [music_genre : klasiskās] dziesmas
11488,atskaņot kultūras rondo podkāstu,atskaņot [podcast_name : kultūras rondo] podkāstu
11489,atskaņot nākamo podkāstu,atskaņot nākamo podkāstu
11490,atskaņot nākamo šovu podkāstā,atskaņot [podcast_descriptor : nākamo šovu] podkāstā
11491,atskaņot nākamo podkāsta sēriju,atskaņot [podcast_descriptor : nākamo] podkāsta [podcast_descriptor : sēriju]
11492,atskaņo manu top dziesmas latvijā atskaņošanas sarakstu,atskaņo manu top dziesmas latvijā atskaņošanas sarakstu
11493,parādi manu pleilisti ar nosaukumu lauku labākie un spēlē to,parādi manu pleilisti ar nosaukumu lauku labākie un spēlē to
11494,atvērt valsts atskaņotāko pleilisti un atskaņot jauktā secībā,atvērt valsts atskaņotāko pleilisti un atskaņot jauktā secībā
11495,atskaņo roja rodžera podkāstu,atskaņo [podcast_name : roja rodžera] podkāstu
11496,atskaņot spried ar delfi podkāstu,atskaņot [podcast_name : spried ar delfi] podkāstu
11497,atskaņo pa kluso podkāstu,atskaņo [podcast_name : pa kluso] podkāstu
11498,podkāsta nākamā sērija,podkāsta [podcast_descriptor : nākamā sērija]
11500,vienu sēriju uz atpakaļu,vienu sēriju uz atpakaļu
11501,pāriet uz nākamo sēriju,[player_setting : pāriet] uz [podcast_descriptor : nākamo sēriju]
11502,nākošo pogu,nākošo pogu
11503,attīšanas poga,[player_setting : attīšanas] poga
11504,atskaņo podkāsta pirmo sēriju kultūras rondo,atskaņo podkāsta [podcast_descriptor : pirmo sēriju kultūras rondo]
11505,atkārtot manu pēdējo atskaņoto podkāstu,[player_setting : atkārtot] manu pēdējo atskaņoto podkāstu
11507,atvērt podcast player,atvērt podcast player
11508,doties uz pēdējo sēriju,doties uz pēdējo sēriju
11509,parādi pēdējo sēriju,parādi pēdējo sēriju
11510,lūdzu atskaņo nākamo podkāsta sēriju,lūdzu atskaņo nākamo podkāsta sēriju
11511,atskaņot nākamo podkāsta sēriju lūdzu,atskaņot nākamo podkāsta sēriju lūdzu
11512,vai lūdzu atskaņosi nākamo podkāsta sēriju,vai lūdzu atskaņosi nākamo podkāsta sēriju
11513,olly atskaņo maisi vaļā podkāstu,olly atskaņo [podcast_name : maisi vaļā] podkāstu
11514,olly vai varam paklausīties cilvēkjauda podkāstu,olly vai varam paklausīties cilvēkjauda podkāstu
11515,paklausīsimies podkāstu zoopasta,paklausīsimies podkāstu [podcast_name : zoopasta]
11516,olly paklausīsimies podkāstu šķiltava,olly paklausīsimies podkāstu [podcast_name : šķiltava]
11517,olly pārej uz nākamo epizodi podkāstam latvijas stāsti latvijas simtgadē,olly pārej uz [podcast_descriptor : nākamo epizodi] podkāstam [podcast_name : latvijas stāsti latvijas simtgadē]
11518,pārej uz podkāsta pa kluso nākamo sēriju,pārej uz podkāsta [podcast_name : pa kluso] [podcast_descriptor : nākamo sēriju]
11519,olly pāriet atpakaļ uz iepriekšējo podkāstu,olly pāriet atpakaļ uz iepriekšējo podkāstu
11520,pārej uz iepriekšējo podkāstu,pārej uz iepriekšējo podkāstu
11521,nākamā epizode podkāstā lūdzu,[podcast_descriptor : nākamā epizode] podkāstā lūdzu
11522,olly lūdzu nākamo sēriju podkāstā,olly lūdzu [podcast_descriptor : nākamo sēriju] podkāstā
11523,es esmu gatavs klausīties nākamo podkāsta sēriju,es esmu gatavs klausīties [podcast_descriptor : nākamo] podkāsta [podcast_descriptor : sēriju]
11524,lūdzu turpini ar nākamo podkāsta epizodi,lūdzu [player_setting : turpini] ar [podcast_descriptor : nākamo podkāsta] epizodi
11525,es gribu redzēt nākamo pieejamo podkāstu,es gribu redzēt [podcast_descriptor : nākamo] pieejamo [podcast_descriptor : podkāstu]
11526,pāriet uz astoņi divdesmit,pāriet uz [time : astoņi divdesmit]
11529,hei atskaņo manu mīļāko podkāstu no saraksta,hei atskaņo manu [podcast_descriptor : mīļāko] podkāstu no saraksta
11530,atskaņot podkāstu no jānis domburs saglabātu ierīcē,atskaņot podkāstu no [podcast_name : jānis domburs] saglabātu ierīcē
11531,atskaņo nākamo quantico epizodi,atskaņo [podcast_descriptor : nākamo] [podcast_name : quantico] [podcast_descriptor : epizodi]
11532,atskaņot nākamo pieci rīti sēriju lūdzu,atskaņot [podcast_descriptor : nākamo] [podcast_name : pieci rīti] [podcast_descriptor : sēriju] lūdzu
11533,vai vari izlaist šo un pāriet uz nākamo sēriju,vai vari [player_setting : izlaist] šo un pāriet uz [podcast_descriptor : nākamo sēriju]
11534,sākt atskaņot nākamās sērijas,[player_setting : sākt] atskaņot [podcast_descriptor : nākamās sērijas]
11535,atskaņo podkāstu šķiltava,atskaņo podkāstu [podcast_name : šķiltava]
11536,pievienot iemīļotākos podkāstus atskaņošanas sarakstam un sākt,pievienot iemīļotākos podkāstus atskaņošanas sarakstam un [player_setting : sākt]
11537,lūdzu atskaņo pa kluso nākamo sēriju,lūdzu atskaņo [podcast_name : pa kluso] [podcast_descriptor : nākamo sēriju]
11538,vai es varu paklausīties podkāstu l. t. v.,vai es varu paklausīties podkāstu [podcast_name : l. t. v.]
11539,sākt nākamo podkāstu,[player_setting : sākt] nākamo podkāstu
11540,nākamā podkāsta sērijas sākums,nākamā podkāsta sērijas sākums
11541,podkāsta pieturzīmes nākamo sēriju,podkāsta [podcast_name : pieturzīmes] [podcast_descriptor : nākamo sēriju]
11542,pārej uz nākamo podkāsta pa kluso sēriju,[player_setting : pārej uz nākamo] podkāsta [podcast_name : pa kluso] sēriju
11544,strast šķiltava podkāstu numur trīs,strast [podcast_name : šķiltava] podkāstu [podcast_descriptor : numur trīs]
11546,atskaņo visas podkāsta pa kluso sērijas no iepriekšējās nedēļas,atskaņo visas podkāsta [podcast_name : pa kluso] sērijas no iepriekšējās nedēļas
11547,sakārtot un atskaņot visus teoriju podkāstus zem desmit minūtēm,sakārtot un atskaņot [podcast_descriptor : visus teoriju] podkāstus [podcast_descriptor : zem desmit minūtēm]
11548,podkāsts pa kluso,podkāsts pa kluso
11549,cilvēkjauda,[podcast_name : cilvēkjauda]
11550,atskaņo pa kluso podkāstos sākot ar pašu pirmo,atskaņo pa kluso podkāstos sākot ar pašu pirmo
11551,atskaņot pēdējo podkāstu ko es klausījos,atskaņot pēdējo podkāstu ko es klausījos
11552,vairāk skaidrāku un par tēmu,vairāk skaidrāku un par tēmu
11553,prāta vētra,prāta vētra
11554,es gribu lai atskaņo podkāstu,es gribu lai atskaņo podkāstu
11555,lūdzu atskaņo māra oltes podkāstu,lūdzu atskaņo [podcast_name : māra oltes] podkāstu
11556,es gribētu dzirdēt šķiltavas,es gribētu dzirdēt [podcast_name : šķiltavas]
11557,uzliec visjaunāko saimnieks meklē sievu sēriju,uzliec [podcast_descriptor : visjaunāko] [podcast_name : saimnieks meklē sievu] sēriju
11558,sākt podkāstu no mana favorītu saraksta,[player_setting : sākt] podkāstu no mana favorītu saraksta
11559,atskaņo podkāstu izlasi,atskaņo podkāstu izlasi
11560,nākamais podkāsts,nākamais podkāsts
11561,atskaņot šo podkāstu,atskaņot šo podkāstu
11562,es gribu dzirdēt šo podkāstu,es gribu dzirdēt šo podkāstu
11563,ko es varu darīt liepājā,ko es varu darīt [place_name : liepājā]
11564,nosauc man lietas ko darīt liepājā,nosauc man lietas ko darīt [place_name : liepājā]
11565,vai vari ieteikt kaut ko jautru liepājā,vai vari ieteikt kaut ko jautru [place_name : liepājā]
11566,kuri krogi ir tuvu,kuri [business_type : krogi] ir tuvu
11567,kāds ir labākais vistas gaļas ēdienu restorāns tuvumā,kāds ir labākais [business_type : vistas gaļas ēdienu restorāns] tuvumā
11568,kur ir tuvākais lido,kur ir tuvākais [business_name : lido]
11569,nosauc man ķīniešu restorānus apkārtnē,nosauc man [food_type : ķīniešu] [business_type : restorānus] apkārtnē
11570,kas notiek manā pilsētā,kas notiek manā [place_name : pilsētā]
11571,kuras grupas muzicē tuvumā,kuras grupas muzicē tuvumā
11572,kādi pasākumi ir plānoti manā apkārtnē,kādi pasākumi ir plānoti manā apkārtnē
11573,kas notiek šovakar,kas notiek [timeofday : šovakar]
11574,vai ir kādi pasākumi apkārtnē,vai ir kādi pasākumi apkārtnē
11575,pastāsti par interesantiem pasākumiem apkārtnē,pastāsti par interesantiem pasākumiem apkārtnē
11576,pastāsti par pasākumiem man tuvumā,pastāsti par pasākumiem man tuvumā
11577,vai ir kāds pasākums kas notiek tuvākajā apkārtnē,vai ir kāds pasākums kas notiek tuvākajā apkārtnē
11578,atrodi pasākumus man tuvumā,atrodi pasākumus man tuvumā
11579,vai šajā apkārtnē ir kādi interesanti notikumi,vai šajā apkārtnē ir kādi interesanti notikumi
11580,vai netālu ir kādi pārtikas veikali,vai netālu ir kādi [business_type : pārtikas veikali]
11581,kur ir degvielas uzpildes stacija astoņu kilometru rādiusā,kur ir [business_type : degvielas uzpildes stacija] [place_name : astoņu kilometru rādiusā]
11582,vai kaut kas notiek džeza pasaulē valmieras apkārtnē,vai kaut kas notiek [movie_type : džeza pasaulē] [place_name : valmieras] apkārtnē
11583,kādas jaunas filmas rāda šajā nedēļā kinoteātros,kādas jaunas filmas rāda [date : šajā nedēļā] kinoteātros
11584,kad ir nākamais blūza koncerts siguldā,kad ir [event_name : nākamais blūza koncerts] [place_name : siguldā]
11585,vai ir kādi kultūras pasākumi cēsu novadā,vai ir kādi kultūras pasākumi [place_name : cēsu novadā]
11586,kādi pasākumi notiek rīgā,kādi pasākumi notiek [place_name : rīgā]
11587,vai ir kādi īpaši pasākumi liepājā,vai ir kādi īpaši pasākumi [place_name : liepājā]
11588,mobilo ierīču veikals,[business_type : mobilo ierīču veikals]
11589,vīna veikals,[business_type : vīna veikals]
11590,iesaki man filmu kas iznāca pagājušajā piektdienā,iesaki man [event_name : filmu] kas iznāca [date : pagājušajā piektdienā]
11591,iesaki filmu ar lauri reiniku,iesaki [event_name : filmu] ar [movie_type : lauri reiniku]
11592,cik daudz,cik daudz
11593,cik daudz nodokļu,cik daudz nodokļu
11594,cik liela likme tiks aprēķināta,cik liela likme tiks aprēķināta
11595,kur ir kino akropole,kur ir kino akropole
11596,vai aizkraukles tuvumā ir kādas suņu izstādes,vai [place_name : aizkraukles] tuvumā ir kādas [event_name : suņu izstādes]
11597,vai vari ieteikt kādus suņu izstādes pasākumus kas notiek mūsu pilsētā,vai vari ieteikt kādus suņu izstādes pasākumus kas notiek mūsu pilsētā
11598,vai ir kādi suņu izstāžu pasākumus kas notiek manā dzimtajā pilsētā,vai ir kādi [event_name : suņu izstāžu] pasākumus kas notiek manā [place_name : dzimtajā pilsētā]
11599,vai vari man pateikt kāda veida šovi šovakar notiek liepājā,vai vari man pateikt kāda veida [business_type : šovi] [timeofday : šovakar] notiek [place_name : liepājā]
11600,kuru filmu es varu noskatīties šovakar kinoteātros rīgā,kuru [business_type : filmu] es varu noskatīties [timeofday : šovakar] kinoteātros [place_name : rīgā]
11601,vai ir kāda izrāde ko es šovakar varu apmeklēt pilsētā,vai ir kāda [business_type : izrāde] ko es [timeofday : šovakar] varu apmeklēt [place_name : pilsētā]
11602,kuri ir labākie itāļu restorāni vecrīgā,kuri ir labākie [food_type : itāļu] [business_type : restorāni] [place_name : vecrīgā]
11603,kur es varu atrast labu kebabnīcu valmierā,kur es varu atrast labu [business_type : kebabnīcu] [place_name : valmierā]
11605,kāds ir labākais sporta bārs ar veģetāriešu opcijām rīgā,kāds ir labākais [business_type : sporta bārs ar veģetāriešu] opcijām [place_name : rīgā]
11606,parādi tuvākās vietas,parādi tuvākās vietas
11607,parādi apkārtnē esošo teātru sarakstu,parādi [place_name : apkārtnē] esošo [business_type : teātru] sarakstu
11608,kur ir tuvākais krogs pilsētā,kur ir tuvākais [business_type : krogs] [place_name : pilsētā]
11609,kāda ir pēdējā asa sižeta filma kuru rāda kinoteātros,kāda ir pēdējā [movie_type : asa sižeta] [media_type : filma] kuru rāda [place_name : kinoteātros]
11610,iedod man sarakstu ar cirka izrādēm kas šobrīd notiek pilsētā,iedod man sarakstu ar [event_name : cirka] izrādēm kas šobrīd notiek [place_name : pilsētā]
11611,kādi koncerti drīzumā gaidāmi tuvumā,kādi [event_name : koncerti] [time : drīzumā] gaidāmi tuvumā
11612,kādi ieroču šovi ir rīgā,kādi [event_name : ieroču šovi] ir [place_name : rīgā]
11613,kādas basketbola spēles šajā nedēļā paredzētas ogrē,kādas [event_name : basketbola spēles] [date : šajā nedēļā] paredzētas [place_name : ogrē]
11614,nosauc universitātes sporta pasākumus rīt rīgā,nosauc [event_name : universitātes sporta] pasākumus [date : rīt] [place_name : rīgā]
11615,kāds filmas rāda kino bize,kāds filmas rāda [place_name : kino bize]
11616,vai šonakt centrā notiek kaut kādi pasākumi,vai [timeofday : šonakt] [place_name : centrā] notiek kaut kādi pasākumi
11617,kādas izstādes vai šovi ir gaidāmi nacionālajā teātrī,kādas [event_name : izstādes] vai [event_name : šovi] ir gaidāmi [place_name : nacionālajā teātrī]
11618,sameklē man vietējo restorānu,sameklē man vietējo [business_type : restorānu]
11619,ollij kas ir tuvumā kur aiziet pusdienās,ollij kas ir tuvumā kur aiziet [meal_type : pusdienās]
11620,kur tuvumā var paēst vakariņas,kur tuvumā var paēst [meal_type : vakariņas]
11621,kādi pasākumi noteik man tuvumā,kādi pasākumi noteik man tuvumā
11623,atrodi vietējos pasākumus vietā ar pasta indeksu trīs trīs divi seši,atrodi vietējos pasākumus vietā ar [place_name : pasta indeksu trīs trīs divi seši]
11624,kur man meklēt meksikāņu ēdienus manā rajonā,kur man meklēt [food_type : meksikāņu] ēdienus manā rajonā
11626,kur ir labākais mehāniķis liepājā,kur ir labākais [business_type : mehāniķis] [place_name : liepājā]
11627,vai ir kāds sporta bārs blakus daugavas stadiona apkārtnei,vai ir kāds [business_type : sporta bārs] blakus [place_name : daugavas stadiona] apkārtnei
11628,kur ir aptieka mazsalacā,kur ir [business_type : aptieka] [place_name : mazsalacā]
11629,vai ir kāda labi novērtēta picērija starp čiekurkalnu un sarkandaugavu,vai ir kāda labi novērtēta [food_type : picērija] [place_name : starp čiekurkalnu un sarkandaugavu]
11630,olly vai starp čiekurkalnu un sarkandaugavu ir kāda labi novērtēta picērija,olly vai [place_name : starp čiekurkalnu un sarkandaugavu] ir kāda labi novērtēta [food_type : picērija]
11631,man vajag kādu suši vietu kura ir vistuvākā,man vajag kādu [food_type : suši] vietu kura ir vistuvākā
11632,lūdzu nosauc kur es tuvumā varu dabūt dzērienu pēc pusnakts,lūdzu nosauc kur es tuvumā varu dabūt [business_type : dzērienu] [time : pēc pusnakts]
11633,kāds filmas rāda šodien kinoteātrī,kāds filmas rāda [date : šodien] [business_type : kinoteātrī]
11634,kādu filmu man šodien skatīties,kādu filmu man [date : šodien] skatīties
11635,cikos rīt tiks rādīta filma,cikos [date : rīt] tiks rādīta filma
11636,kādas filmas rāda man tuvumā,kādas filmas rāda man tuvumā
11637,nosauc filmas ar labāko novērtējumu kas tiek rādītas kino citadele,nosauc filmas ar [movie_type : labāko novērtējumu] kas tiek rādītas [place_name : kino citadele]
11638,vai tuvākajā apkārtnē notiek kādi interesanti pasākumi,vai tuvākajā apkārtnē notiek kādi interesanti pasākumi
11639,kādi pasākumi notiek manā apkārtnē,kādi pasākumi notiek manā apkārtnē
11640,vai šajā apvidū notiek kāds karnevāls,vai šajā apvidū notiek kāds [event_name : karnevāls]
11641,kas notiek apkārtnē,kas notiek apkārtnē
11642,ko var šeit darīt,ko var šeit darīt
11643,kādi pasākumi drīzumā notiek,kādi pasākumi [time : drīzumā] notiek
11644,parādi kādi pasākumi ir bauskā,parādi kādi pasākumi ir [place_name : bauskā]
11645,kas šovakar notiek siguldā,kas [timeofday : šovakar] notiek [place_name : siguldā]
11646,parādi man koncertus valmierā,parādi man [event_name : koncertus] [place_name : valmierā]
11647,kādi pasākumi šodien notiek rīgā,kādi pasākumi [date : šodien] notiek [place_name : rīgā]
11648,vai šodien rīgā ir kādi koncerti,vai [date : šodien] [place_name : rīgā] ir kādi [event_name : koncerti]
11649,vai ir kāds karnevāls šodien tuvumā,vai ir kāds [event_name : karnevāls] [date : šodien] tuvumā
11650,gan jauni autovadītāji un mācību autovadītāji biežāk kā citi autovadītāji iekļūst avārijās jo tiem nav pietiekoši daudz pieredzes lai brauktu droši pētījumi liecina ka braukšanas pieredze ir galvenais faktors ceļu satiksmes negadījumu samazināšanā un ka visdrošāk ja jaunie autovadītāji mācoties brauc kāda uzraudzībā,gan jauni autovadītāji un mācību autovadītāji biežāk kā citi autovadītāji iekļūst avārijās jo tiem nav pietiekoši daudz pieredzes lai brauktu droši pētījumi liecina ka braukšanas pieredze ir galvenais faktors ceļu satiksmes negadījumu samazināšanā un ka visdrošāk ja jaunie autovadītāji mācoties brauc kāda uzraudzībā
