id,utt,annot_utt
7366,prosim nastavi opomnik rankojeve poroke enaintridesetega marca dvatisočsedemnajst,prosim nastavi opomnik [person : rankojeve] [event_name : poroke] [date : enaintridesetega marca dvatisočsedemnajst]
7368,dodaj vse dogodke v frančiškanski cerkvi marca na moj koledar,dodaj vse dogodke v [place_name : frančiškanski cerkvi] [date : marca] na moj koledar
7369,vsak rimokatoliški cerkveni marčevski dogodek dodaj na moj koledar,vsak [place_name : rimokatoliški cerkveni] [date : marčevski] dogodek dodaj na moj koledar
7370,moj koledar naj bo posodobljen z dogodkom marca v frančiškanski cerkvi,moj koledar naj bo posodobljen z dogodkom [date : marca] v [place_name : frančiškanski cerkvi]
7371,kateri dogodek imam na programu ta mesec,kateri dogodek imam na programu [date : ta mesec]
7372,katere termine ali sestanke imam ta teden,katere [event_name : termine] ali [event_name : sestanke] imam [date : ta teden]
7373,kdaj je načrtovana poroka,kdaj je načrtovana [event_name : poroka]
7374,kateri sestanki so na voljo marca,kateri [event_name : sestanki] so na voljo [date : marca]
7375,kateri sestanki so na voljo marca,kateri [event_name : sestanki] so na voljo [date : marca]
7376,kateri sestanki so na voljo v marcu,kateri [event_name : sestanki] so na voljo v [date : marcu]
7377,dodaj kosilo z materjo v torek ta mesec,dodaj [meal_type : kosilo] z [relation : materjo] v [date : torek ta mesec]
7378,na razpored daj zdravniški pregled za ta petek ob,na razpored daj [event_name : zdravniški pregled] za ta [date : petek] ob
7379,prosim pokađi današnji sestanek s strankami,prosim pokađi [date : današnji] sestanek s [relation : strankami]
7380,prosim pokaži današnji sestanek s strankami,prosim pokaži [date : današnji] sestanek s [relation : strankami]
7381,prosim preveri tretji dogodek dvaindvajsetega marca dvatisočsedemnajst,prosim preveri tretji dogodek [date : dvaindvajsetega marca dvatisočsedemnajst]
7382,sta v koledarju več kot dva zdravniška pregleda,sta v koledarju več kot dva [event_name : zdravniška pregleda]
7383,nastavi sestanek dvajsetega oktobra ob pol enajstih dopoldne,nastavi [event_name : sestanek] [date : dvajsetega oktobra] ob [time : pol enajstih dopoldne]
7384,naredi seznam članov uprave za sestanek dvajsetega oktobra,naredi seznam [event_name : članov uprave] za [event_name : sestanek] [date : dvajsetega oktobra]
7385,spomni me da pokličem udeležence,spomni me da pokličem [person : udeležence]
7386,pokaži moje opomnike,pokaži moje opomnike
7387,koliko čakajočih opomnikov imam,koliko čakajočih opomnikov imam
7388,hočem videti vse moje prihajajoče opomnike,hočem videti vse moje prihajajoče opomnike
7389,prosim odstrani večerjo ta petek ob devetih zvečer,prosim odstrani [meal_type : večerjo] ta [date : petek] ob [time : devetih zvečer]
7390,odpovej zobozdravniški pregled za ta teden,odpovej [event_name : zobozdravniški pregled] za [date : ta teden]
7391,ne bom se več pridružil mami za kosilo jutri,ne bom se več pridružil [relation : mami] za [meal_type : kosilo] [date : jutri]
7392,kaj moram storiti jutri,kaj moram storiti [date : jutri]
7393,kaj je na mojem koledarju,kaj je na mojem koledarju
7394,kaj je naslednje,kaj je naslednje
7395,kateri dogodki so predvideni ta mesec,kateri dogodki so predvideni [date : ta mesec]
7396,ali so kakšni dogodki na urniku za ta teden,ali so kakšni dogodki na urniku za [date : ta teden]
7397,je kakšen dogodek planiran za naslednje tri mesece,je kakšen dogodek planiran za [time : naslednje tri mesece]
7398,dodaj srečno novo leto na moj koledar,dodaj [event_name : srečno novo leto] na moj koledar
7399,ustvari nov dogodek na koledarju janezov rojstni dan,ustvari nov dogodek na koledarju [person : janezov] [event_name : rojstni dan]
7400,dodaj božič na koledar,dodaj [event_name : božič] na koledar
7401,dodaj valentinovo z njo jutri,dodaj [event_name : valentinovo] z njo [date : jutri]
7402,dodaj mamin rojstni dan za naslednji mesec,dodaj [relation : mamin] [event_name : rojstni dan] za [date : naslednji mesec]
7403,dodaj novo leto z družino naslednji teden,dodaj [event_name : novo leto] z [relation : družino] [date : naslednji teden]
7404,ustvari dogodek na lokaciji dom in dogodek novoletni večer,ustvari dogodek na lokaciji [place_name : dom] in dogodek [event_name : novoletni večer]
7405,ustvari v koledarju ponavljajoč se dogodek za janezov rojstni dan,ustvari v koledarju [general_frequency : ponavljajoč] se dogodek za [person : janezov] [event_name : rojstni dan]
7406,nastavi ponavljajoč dogodek na mojem koledarju za telovadnico,nastavi [general_frequency : ponavljajoč] dogodek na mojem koledarju za [event_name : telovadnico]
7407,ustvari dogodek dan plavanja v četrtek in nastavi ponovitev,ustvari dogodek dan [event_name : plavanja] v [date : četrtek] in nastavi [general_frequency : ponovitev]
7408,nastavi dogodek vse najboljše za rojstni dan janez da se ponovi enaindvajsetega januarja dvatisočsedemnajst,nastavi dogodek [event_name : vse najboljše za rojstni dan] [person : janez] da se ponovi [date : enaindvajsetega januarja dvatisočsedemnajst]
7409,ustvari dogodek telovadnica v ponedeljek in ga nastavi na ponovitev,ustvari dogodek [event_name : telovadnica] v [date : ponedeljek] in ga nastavi na [general_frequency : ponovitev]
7410,ustvari dogodek božič petindvajsetega decembra dvatisočsedemnajst in ga nastavi kot ponavljajoč opomnik,ustvari dogodek [event_name : božič] [date : petindvajsetega decembra dvatisočsedemnajst] in ga nastavi kot [general_frequency : ponavljajoč] opomnik
7411,obvesti me o vseh rojstnih dnevih naslednji teden,obvesti me o vseh [event_name : rojstnih dnevih] [date : naslednji teden]
7412,obvesti me o vseh festivalih ki se odvijajo naslednji mesec,obvesti me o vseh [event_name : festivalih] ki se odvijajo [date : naslednji mesec]
7413,obvesti me o vseh jutrišnjih sestankih,obvesti me o vseh [date : jutrišnjih] [event_name : sestankih]
7414,ponovi opomnik za moj urnik za božič,ponovi opomnik za moj urnik za [event_name : božič]
7415,ponovi opomnik za božič,ponovi opomnik za [event_name : božič]
7416,ponovi opomnik za moje sestanke za božič,ponovi opomnik za moje [event_name : sestanke] za [event_name : božič]
7417,prosim spomni me da grem to nedeljo k maši,prosim spomni me da grem to [date : nedeljo] k [event_name : maši]
7418,sestanek ta petek,[event_name : sestanek] ta [date : petek]
7419,družinsko srečanje za ponedeljek,[relation : družinsko] [event_name : srečanje] za [date : ponedeljek]
7420,naredi sestanek s prijateljem,naredi [event_name : sestanek] s [relation : prijateljem]
7421,ustvari sestanek s prijateljem,ustvari [event_name : sestanek] s [relation : prijateljem]
7422,pošlji obvestilo prijatelju,pošlji obvestilo [event_name : prijatelju]
7423,sestanek ta ponedeljek,[event_name : sestanek] ta [date : ponedeljek]
7424,udeleži se zabave pred sestankom,udeleži se [event_name : zabave] pred sestankom
7425,pokaži mi opomnike,pokaži mi opomnike
7426,spomni me na opomnike ki sem jih nastavil,spomni me na opomnike ki sem jih nastavil
7427,povej mi opomnike,povej mi opomnike
7428,prikaži mi moje prihajajoče dogodke,prikaži mi moje prihajajoče dogodke
7429,sestanek v ponedeljek naslednji teden,[event_name : sestanek] [date : v ponedeljek naslednji teden]
7430,ta dogodek zbriši z mojega koledarja,ta dogodek zbriši z mojega koledarja
7431,želim da odstraniš ta dogodek,želim da odstraniš ta dogodek
7432,ustvari dogodek v koledarju,ustvari dogodek v koledarju
7433,lakacija je moja pisarna,lakacija je moja [place_name : pisarna]
7434,odstrani naslednji dogodek na mojem koledarju,odstrani naslednji dogodek na mojem koledarju
7435,prosim odstrani naslednji dogodek mojega koledarja,prosim odstrani naslednji dogodek mojega koledarja
7436,rabim podrobnosti o mojem naslednjem urniku,rabim podrobnosti o mojem naslednjem urniku
7437,prikaži prosim podrobnejše informacije o naslednjem dogodku,prikaži prosim podrobnejše informacije o naslednjem dogodku
7438,rad bi izvedel podrobnosti mojega naslednjega razporeda,rad bi izvedel podrobnosti mojega naslednjega razporeda
7439,sestanek z ano ta petek,[event_name : sestanek] z [person : ano] ta [date : petek]
7440,sestanek z lejo naslednji torek,[event_name : sestanek] z [person : lejo] [date : naslednji torek]
7441,sestanek z lojzetom jutri,[event_name : sestanek z lojzetom] [date : jutri]
7442,kje je prizorišče,kje je prizorišče
7443,kdo gre na zabavo,kdo gre na [event_name : zabavo]
7444,kaj je tema zabave,kaj je tema [event_name : zabave]
7445,prosim ustvari dogodek s samo temi ljdumi,prosim ustvari dogodek s samo temi ljdumi
7446,ustvari dogodek samo s temi osebami,ustvari dogodek samo s temi osebami
7447,lahko ustvariš novi dogodek samo s temi ljudmi,lahko ustvariš novi dogodek samo s temi ljudmi
7448,lahko prosim ustvariš sestanek s to osebo,lahko prosim ustvariš [event_name : sestanek] s to osebo
7449,prosim dodaj sestanek z osebo,prosim dodaj [event_name : sestanek] z osebo
7450,načrtuj sestanek s to osebo,načrtuj [event_name : sestanek] s to osebo
7451,prosim dodaj ta dogodek na moj koledar,prosim dodaj ta dogodek na moj koledar
7452,lahko prosim ustvariš nov dogodek na mojem koledarju,lahko prosim ustvariš nov dogodek na mojem koledarju
7453,dodaj dogodek v moj koledar,dodaj dogodek v moj koledar
7454,opomni me pred ponedeljkom,opomni me pred [date : ponedeljkom]
7455,opomni me na zabavo jutri,opomni me na [event_name : zabavo] [date : jutri]
7456,danes imam sestanek do dveh popoldne opomni me prosim,[date : danes] imam [event_name : sestanek] do [time : dveh popoldne] opomni me prosim
7457,prosim prestavi sestanek na jutri ob šestih popoldne in obvesti člane,prosim prestavi [event_name : sestanek] na [date : jutri] ob [time : šestih popoldne] in obvesti člane
7458,zapomni si da me ob dvanajstih opoldne pobereš na letališču imam sestanek ob treh popoldne,zapomni si da me ob dvanajstih [time : opoldne] [event_name : pobereš] na [place_name : letališču] imam [event_name : sestanek] ob [time : treh popoldne]
7459,ustvari dogodek na koledarju z mojim sinom,ustvari dogodek na koledarju z mojim [relation : sinom]
7460,koledarski dogodek ima več ljudi,koledarski dogodek ima več ljudi
7461,povabi ljudi na koledar dogodek,povabi ljudi na koledar dogodek
7462,imam sestanek z ljubljansko banko osemindvajsetega prosim opomni me,imam sestanek z [event_name : ljubljansko banko] [date : osemindvajsetega] prosim opomni me
7463,obvesti mojo skupino da je nov sestanek jutri,obvesti mojo skupino da je nov [event_name : sestanek] [date : jutri]
7464,zmenek z drago naslednji dan,[event_name : zmenek z drago] [date : naslednji dan]
7465,obišči zabavo za samske ta petek,obišči [event_name : zabavo za samske] ta [date : petek]
7466,pokaži mi dogodke ki se dogajajo zdaj,pokaži mi dogodke ki se dogajajo zdaj
7467,povej mi čas dogodkov,povej mi čas dogodkov
7468,prosim opomni me da moram dvigniti obleko v čistilnici danes,prosim opomni me da moram [event_name : dvigniti obleko v čistilnici] [date : danes]
7469,danes imam več sestankov opomni me trideset minut pred vsakim sestankom,[date : danes] imam več [event_name : sestankov] opomni me trideset minut pred vsakim sestankom
7470,dogovori se za sestanek z jakom desetega marca,dogovori se za [event_name : sestanek] z [person : jakom] [date : desetega marca]
7471,nastavi opomnik za mojo obletnico poroke desetega julija,nastavi opomnik za mojo [event_name : obletnico poroke] [date : desetega julija]
7472,nastavi alarm na deseti november za uro,nastavi alarm na [date : deseti november] za uro
7473,spomni me na sestanek z učiteljico danes ob petih popoldne,spomni me na [event_name : sestanek] z [relation : učiteljico] [date : danes] ob [time : petih popoldne]
7474,spomni dogovoriti sestanek med igralci in mano jutri zvečer ob sedmih,spomni dogovoriti [event_name : sestanek] med [person : igralci] in mano [date : jutri] [timeofday : zvečer] ob [time : sedmih]
7475,pošlji obvestilo meni in članom skupine da nas obvestiš o novem datumu sestanka,pošlji obvestilo meni in članom skupine da nas obvestiš o novem datumu [event_name : sestanka]
7476,prosim preveri če sem v četrtek popoldan prost in dodaj opomnik za odprto kuhno,prosim preveri če sem v [date : četrtek] [timeofday : popoldan] prost in dodaj opomnik za [event_name : odprto kuhno]
7477,vsako leto petega marca me opomni da kupim darilo za obletnico poroke,[general_frequency : vsako leto] [date : petega marca] me opomni da kupim [event_name : darilo za obletnico poroke]
7478,naštej mi vse nerešene opomnike,naštej mi vse nerešene opomnike
7479,pokaži mi vse opomnike sestankov,pokaži mi vse opomnike [event_name : sestankov]
7480,ali je kateri izmed opomnikov nujen,ali je kateri izmed opomnikov nujen
7481,želim opomnik ji se ponavlja vsak teden,želim opomnik ji se ponavlja [general_frequency : vsak teden]
7482,olly ustvari mi dnevni opomnik,olly ustvari mi [general_frequency : dnevni] opomnik
7483,ustvari dnevne opomnike,ustvari [general_frequency : dnevne] opomnike
7484,nastavi alarm na mojem koledarju za vsak teden,nastavi alarm na mojem koledarju za [general_frequency : vsak teden]
7485,imam kakšne opomnike v koledarju,imam kakšne opomnike v koledarju
7486,kateri so moji tekoči alarmi,kateri so moji tekoči alarmi
7487,daj mi seznam vseh mojih opomnikov,daj mi seznam vseh mojih opomnikov
7488,sestanki to sredo,[event_name : sestanki] to [date : sredo]
7489,imam sestanek jutri ob petih popoldne z razvojno skupino ne pozabi me opomniti eno uro prej,imam [event_name : sestanek] [date : jutri] ob [time : petih popoldne] z [person : razvojno skupino] ne pozabi me opomniti eno uro prej
7490,jutri zjutraj me opomni o mojih urnikih za torek,[date : jutri] [timeofday : zjutraj] me opomni o mojih urnikih za [date : torek]
7491,dodaj opomnik danes zvečer da dvignem paket na omv paketomatu,dodaj opomnik [date : danes] [timeofday : zvečer] da [event_name : dvignem paket] na [person : omv paketomatu]
7492,odpri dogodke ta teden,odpri dogodke [date : ta teden]
7493,sestanki med vikendom,[event_name : sestanki] [time : med vikendom]
7494,opomni me za jutrišnji sestanek,opomni me za [date : jutrišnji] [event_name : sestanek]
7495,opomni me na jutrišnji intervju,opomni me na [date : jutrišnji] [event_name : intervju]
7496,ali imam danes sestanke,ali imam [date : danes] [event_name : sestanke]
7497,je rojstnodnevna večerja v petek na koledarju,je [event_name : rojstnodnevna večerja] v [date : petek] na koledarju
7498,kaj je na koledarju za tretji julij,kaj je na koledarju za [date : tretji julij]
7499,naredi nov unik za jutrišnji sestanek,naredi nov unik za [date : jutrišnji] [event_name : sestanek]
7500,lahko zbrišeš naslednji dogodek,lahko zbrišeš naslednji dogodek
7501,naslednji dogodek je odpovedan,naslednji dogodek je odpovedan
