id,utt,annot_utt
8608,אני צריך להודיע לקבוצה הקטנה שלי שהמיקום השתנה,אני צריך להודיע לקבוצה הקטנה שלי שהמיקום השתנה
8609,בטל את הפגישה שלי עם לימור ביום שלישי ותזמן אותה מחדש ליום חמישי,בטל את [event_name : הפגישה] שלי עם [person : לימור] [date : ביום שלישי] ותזמן אותה מחדש [date : ליום חמישי]
8610,איפה המסיבה תתחיל,איפה [event_name : המסיבה] תתחיל
8611,מה לוח הזמנים של הפגישה,מה לוח הזמנים של [event_name : הפגישה]
8612,הסר את ארוחת הצהריים של יום חמישי מהיומן שלי,הסר את [meal_type : ארוחת הצהריים] [date : של יום חמישי] מהיומן שלי
8613,מחק את האירוע האחרון שלי,מחק את האירוע האחרון שלי
8614,תזמן אירוע לכל יום רביעי,תזמן אירוע [general_frequency : לכל יום רביעי]
8615,הוסף אירוע בכל יום שישי שני של החודש,הוסף אירוע [general_frequency : בכל יום שישי שני של החודש]
8616,הכנס אירוע לימי שני בלבד,הכנס אירוע [date : לימי שני] בלבד
8617,תזכיר לי לקחת את התרופה שלי בכל יום בשבע בערב בשבועיים הקרובים,תזכיר לי [event_name : לקחת את התרופה שלי] [general_frequency : בכל יום] [time : בשבע בערב] [date : בשבועיים הקרובים]
8618,הזכר לי להשקות את הצמחים שלי בכל יום שלישי חמישי ושבת,הזכר לי [event_name : להשקות את הצמחים שלי] [general_frequency : בכל יום שלישי חמישי ושבת]
8619,הגדר אירוע לחמש עשרה לכל חודש להזכיר לי לשלם את חשבון האינטרנט,הגדר אירוע [general_frequency : לחמש עשרה לכל חודש] להזכיר לי [event_name : לשלם את חשבון האינטרנט]
8620,תגדיר פגישה חוזרת ביומן שלי,תגדיר [event_name : פגישה חוזרת] ביומן שלי
8622,הוסף תאריך ושעה הבאים ללוח השנה שלי,הוסף תאריך ושעה הבאים ללוח השנה שלי
8623,האם אתה יכול להזכיר לי לגבי הפגישה שלי מחר,האם אתה יכול להזכיר לי לגבי [event_name : הפגישה] שלי [date : מחר]
8624,הזכר לי בקשר לפגישה שלי אחר הצהריים הזה בקשה,הזכר לי בקשר [event_name : לפגישה] שלי [timeofday : אחר הצהריים הזה] בקשה
8625,תשלח לי תזכורת על הפגישה שלי הלילה,תשלח לי תזכורת על [event_name : הפגישה] שלי [timeofday : הלילה]
8626,מתי האירוע,מתי האירוע
8627,כמה זמן משך האירוע,כמה זמן משך האירוע
8628,הזכר לי בכל יום בחמש בבוקר,הזכר לי [general_frequency : בכל יום] [time : בחמש בבוקר]
8629,שים תזכורת בתחילת כל חודש,שים תזכורת בתחילת [general_frequency : כל חודש]
8630,הזכר לי בחמישה עשר כל חודש,הזכר לי [date : בחמישה עשר] [general_frequency : כל חודש]
8631,מחק זאת מהיומן שלי,מחק זאת מהיומן שלי
8632,תוכל להסיר את זה מהיומן שלי,תוכל להסיר את זה מהיומן שלי
8633,ספר לי מתי האירוע מתחיל,ספר לי מתי האירוע מתחיל
8634,תזכיר לי שבוע לפני מועד תשלום כרטיס האשראי,תזכיר לי שבוע לפני [event_name : מועד תשלום כרטיס האשראי]
8635,האם תוכל להזכיר לי להזמין בשר הודו שלושה שבועות לפני ראש השנה,האם תוכל להזכיר לי [event_name : להזמין בשר הודו] שלושה שבועות לפני ראש השנה
8636,תוכל למחוק את התור לרופא שהיה לי ביום שלישי,תוכל למחוק את [event_name : התור לרופא] שהיה לי [date : ביום שלישי]
8637,תוכל להסיר את האירוע הבא מהיומן שלי,תוכל להסיר את האירוע הבא מהיומן שלי
8638,אני כבר לא צריך יותר לראות את הרופא אפשר את האירוע ההוא להסיר,אני כבר לא צריך יותר לראות את [event_name : הרופא] אפשר את האירוע ההוא להסיר
8639,האם אתה יכול להגדיר אירוע ליום שני בשש במקדונלדס,האם אתה יכול להגדיר אירוע [date : ליום שני] [time : בשש] [place_name : במקדונלדס]
8640,אני רוצה לרשום הערה ביומן שלי לאירוע מחר בספרייה,אני רוצה לרשום הערה ביומן שלי לאירוע [date : מחר] [place_name : בספרייה]
8641,תזכיר לי לגבי פגישת העסקים שלי ברבע לארבע אחר הצהריים,תזכיר לי לגבי [event_name : פגישת העסקים] שלי [time : ברבע לארבע אחר הצהריים]
8642,הוסף שיחת ועידה בארבע אחר הצהריים לתזכורות שלי להיום,הוסף [event_name : שיחת ועידה] [time : בארבע אחר הצהריים] לתזכורות שלי [date : להיום]
8643,מהו לוח הזמנים לתאריך הזה,מהו לוח הזמנים לתאריך הזה
8644,היי הולי מה סדר היום לתאריך,היי הולי מה סדר היום לתאריך
8645,היי תוכל לקרוא את המידע ליום זה,היי תוכל לקרוא את המידע ליום זה
8646,האם יש לי תזכורות כלשהן ממתינות בתור,האם יש לי תזכורות כלשהן ממתינות בתור
8647,אילו תזכורות יש לי בהמתנה,אילו תזכורות יש לי בהמתנה
8648,הזכר לי את פגישת המכירות של שבע בבוקר יום חמישי זה והוסף ליומן,הזכר לי את [event_name : פגישת המכירות של שבע בבוקר] [date : יום חמישי] זה והוסף ליומן
8649,יש לי פגישת מכירות ביום חמישי הזה בשבע בבוקר אנא הודע לי והוסף ליומן,יש לי [event_name : פגישת מכירות] [date : ביום חמישי] הזה [time : בשבע בבוקר] אנא הודע לי והוסף ליומן
8650,הוסף תזכורת ואירוע בלוח השנה ליום חמישי בשבע בבוקר בשם פגישת מכירות בקשה,הוסף תזכורת ואירוע בלוח השנה [date : ליום חמישי] [time : בשבע בבוקר] בשם [event_name : פגישת מכירות] בקשה
8651,תודיע לי לגבי האירוע ביומן שלי,תודיע לי לגבי האירוע ביומן שלי
8652,תוכל לציין את האירוע בלוח שנה שלי,תוכל לציין את האירוע בלוח שנה שלי
8653,תזכיר לי לגבי האירוע ביומן שלי,תזכיר לי לגבי האירוע ביומן שלי
8654,הוסף ארוע תחת הכותרת מסיבת סיום לימודים של דן חמישי במאי בחולון,הוסף ארוע תחת הכותרת [event_name : מסיבת סיום לימודים של דן] [date : חמישי במאי] [place_name : בחולון]
8655,הוסף אירוע שמתחיל בשלוש אחר הצהריים בתל אביב מרכז בחמישי במאי למסיבת סיום הלימודים של דן,הוסף אירוע שמתחיל [time : בשלוש אחר הצהריים] [place_name : בתל אביב מרכז] [date : בחמישי במאי] [event_name : למסיבת סיום הלימודים של דן]
8656,אני צריך להוסיף אירוע בחמישי במאי אלפיים ושבע עשרה מיקום ראשון לציון למסיבת סיום לימודים של דני,אני צריך להוסיף אירוע [date : בחמישי במאי אלפיים ושבע עשרה] מיקום [place_name : ראשון לציון] [event_name : למסיבת סיום לימודים של דני]
8657,בבקשה מחק הכל מהיומן שלי,בבקשה מחק הכל מהיומן שלי
8658,אני צריך למחוק הכל מהיומן בבקשה,אני צריך למחוק הכל מהיומן בבקשה
8659,נא לנקות את היומן שלי לחלוטין,נא לנקות את היומן שלי לחלוטין
8660,הגדירי התראה בבקשה לימי שלישי בתשע בבוקר,הגדירי התראה בבקשה [date : לימי שלישי] [time : בתשע בבוקר]
8661,תוסיף עבודה ליומן שלי בכל יום שישי,תוסיף [event_name : עבודה] ליומן שלי [general_frequency : בכל יום שישי]
8662,הוסף יום משכורת ליומן שלי לכל יום חמישי שני,הוסף [event_name : יום משכורת] ליומן שלי [general_frequency : לכל יום חמישי שני]
8663,איזה אירועים יש בסוף השבוע הזה ביבנה,איזה אירועים יש [place_name : בסוף השבוע הזה] [date : ביבנה]
8664,איזה אירועים מתקיימים בסוף השבוע הזה בבאר שבע,איזה אירועים מתקיימים [date : בסוף השבוע הזה] [place_name : בבאר שבע]
8665,מחק הכל מהיומן שלי,מחק הכל מהיומן שלי
8666,מחק את כל האירועים מהיומן שלי,מחק את כל האירועים מהיומן שלי
8667,בשלושת החודשים האחרונים כמה פגישות היו לי עם מר לוי,[time : בשלושת החודשים האחרונים] כמה [event_name : פגישות] היו לי עם [person : מר לוי]
