id,utt,annot_utt
7804,سوو تذكير متكرر لمهام الشغل كل يوم ثمانية الصبح,سوو تذكير متكرر لمهام الشغل [general_frequency : كل يوم] [time : ثمانية الصبح]
7805,تكفى حط منبه كل شهر عشان أدفع الإيجار,تكفى حط منبه [general_frequency : كل شهر] عشان [event_name : أدفع الإيجار]
7806,كل ربوع ذكرني أروح أشتري مقاضي,[date : كل ربوع] ذكرني [event_name : أروح أشتري مقاضي]
7807,ذكرني باجتماع الآباء والمعلمين هذا الإثنين أربعة العصر,ذكرني [event_name : باجتماع الآباء والمعلمين] هذا [date : الإثنين] [time : أربعة العصر]
7808,ام كوافير الخميس الواحدة صباحا,[relation : ام كوافير] [date : الخميس] [time : الواحدة صباحا]
7809,عندي اجتماع مع مدير القسم الجمعة الساعة تسعة الصبح,عندي [event_name : اجتماع] مع [event_name : مدير القسم] [date : الجمعة] الساعة [time : تسعة الصبح]
7810,ضيف مناسبة,ضيف مناسبة
7811,ظيف في حدث,ظيف في حدث
7812,تذكير حقي طبيب الأسنان موعد ليلة,تذكير حقي [relation : طبيب الأسنان] [event_name : موعد] [time : ليلة]
7813,طبيب الأسنان حقي موعد,[relation : طبيب الأسنان] حقي [event_name : موعد]
7814,وريني الفعاليات الجاية في هاذي المنطقة,وريني الفعاليات الجاية في هاذي المنطقة
7815,وريني الفعاليات الجاية في جدة,وريني الفعاليات الجاية في [place_name : جدة]
7816,وريني الفعاليات اللي راح تبدأ في مدن الشرقية,وريني الفعاليات اللي راح تبدأ في [place_name : مدن الشرقية]
7817,هل هذا صحيح حول هذا الموعد,هل هذا صحيح حول هذا الموعد
7818,انا بكرة اجتماع بكرة,انا [date : بكرة] [event_name : اجتماع] بكرة
7819,هل لازم اني اروح سوق الهرم بكرا,هل لازم اني اروح [place_name : سوق الهرم] [date : بكرا]
7820,احداث,احداث
7821,جميع,جميع
7822,وش الإجتماعات اللي في التقويم حقي اليوم,وش [event_name : الإجتماعات] اللي في التقويم حقي [date : اليوم]
7823,انا اليوم,انا [date : اليوم]
7824,اليوم,[date : اليوم]
7825,سجل موعد قص الشعر السبت وحدة الظهر لو سمحت,سجل [event_name : موعد قص الشعر] [date : السبت] [time : وحدة الظهر] لو سمحت
7826,موعد طبيب فحص البروستات الجمعة,[event_name : موعد] [relation : طبيب] [event_name : فحص البروستات] [date : الجمعة]
7827,ذكرني لو سمحت أكلم محمد وحدة الظهر يوم الخميس,ذكرني لو سمحت أكلم [person : محمد] [time : وحدة الظهر] يوم [date : الخميس]
7828,وش بتسوي بعد ذا,وش بتسوي بعد ذا
7829,القائمة,القائمة
7830,حقي,حقي
7831,جميع المواعيد,جميع [event_name : المواعيد]
7832,هل عندي موعد مع الدكتور الخميس هذا,هل عندي [event_name : موعد مع الدكتور] [date : الخميس] هذا
7833,اجتماع العطلة بعد القادمة,[event_name : اجتماع] [date : العطلة بعد القادمة]
7834,ابنة حفلة,[relation : ابنة] [event_name : حفلة]
7835,حدث حقي,حدث حقي
7836,كل احداث,كل احداث
7837,احذف الكل,احذف الكل
7838,ايش بيصير في ثمنية الصبح و خمسة العصر اليوم,ايش بيصير في [time : ثمنية الصبح] و [time : خمسة العصر] [date : اليوم]
7839,الثامنة صباحا الخامسة مساء اليوم,[time : الثامنة صباحا الخامسة مساء] [date : اليوم]
7840,الثامنة صباحا الخامسة بعد الظهر اليوم,[time : الثامنة صباحا الخامسة بعد الظهر] [date : اليوم]
7841,ذكرني اشتري اكل للكلب زيادة من الدانوب بكره على سبعة وثلث المسا,ذكرني اشتري [event_name : اكل للكلب زيادة] من [place_name : الدانوب] [date : بكره] على [time : سبعة وثلث المسا]
7842,ريم مشروع الرياضيات الثلاثاء العاشرة مساء,[person : ريم] [event_name : مشروع الرياضيات] [date : الثلاثاء] [time : العاشرة مساء]
7843,خلني أعرف بعد ساعتين انه لازم أروح محاضرة تطوير النفس الساعة أربعة العصر في قاعة المؤتمرات,خلني أعرف بعد [time : ساعتين] انه لازم أروح [event_name : محاضرة تطوير النفس] الساعة [time : أربعة العصر] في [place_name : قاعة المؤتمرات]
7844,وش المنبهات اللي حطيتها,وش المنبهات اللي حطيتها
7845,كم منبه عندي,كم منبه عندي
7846,ايش التذكيرات اللي عندي هذا الأسبوع,ايش التذكيرات اللي عندي [date : هذا الأسبوع]
7847,تسجيل,[event_name : تسجيل]
7848,علمني قبل بيوم عن رحلتي الى california,علمني [date : قبل بيوم] عن [event_name : رحلتي] الى [place_name : california]
7849,قول لي متى موعدي الجاي عند الدكتورة,قول لي متى [event_name : موعدي] الجاي عند [event_name : الدكتورة]
7850,نبهني متى موعد تسليم الإيجار حقي,نبهني متى موعد [event_name : تسليم الإيجار] حقي
7851,اجتماع ظهر اليوم,[event_name : اجتماع] [timeofday : ظهر] [date : اليوم]
7852,سجل موعد تدريب الكورة خمسة المسا الليلة,سجل موعد [event_name : تدريب الكورة] [time : خمسة المسا] [timeofday : الليلة]
7853,حصص تقوية الإنجليزي الأسبوعية تبدأ بكره وتنتهي في واحد مايو,[event_name : حصص تقوية الإنجليزي الأسبوعية] تبدأ [date : بكره] وتنتهي في [date : واحد مايو]
7854,سجل اجتماع مع نائب الرئيس الإثنين,سجل [event_name : اجتماع] مع [relation : نائب الرئيس] [date : الإثنين]
7855,ضف اجتماعي مع مدرس ولدي الجمعة,ضف [event_name : اجتماعي] مع [relation : مدرس ولدي] [date : الجمعة]
7856,ضف اجتماع لي مع قسم الموارد البشرية نهاية الشهر,ضف [event_name : اجتماع] لي مع [person : قسم الموارد البشرية] [date : نهاية الشهر]
7857,الثانية عشر مساء اليوم اجتماع,[time : الثانية عشر مساء] [date : اليوم] [event_name : اجتماع]
7858,لعب كورة بكرة,[event_name : لعب كورة] [date : بكرة]
7859,حفلة عايض بكرة,[event_name : حفلة عايض] [date : بكرة]
7860,عندي تدريب بنادي عكاظ بكره الساعة ستة,عندي تدريب [place_name : بنادي عكاظ] [date : بكره] الساعة [time : ستة]
7861,ذكرني ثمنية الصبح بكرة انه عندي اجتماع غدا الظهر في غرفة الإجتماعات,ذكرني [time : ثمنية الصبح] [date : بكرة] انه عندي [event_name : اجتماع غدا] [timeofday : الظهر] في [place_name : غرفة الإجتماعات]
7862,أنا رايح الى الحفلة الموسيقية في paris يوم أربع وعشرين مارس,أنا رايح الى [event_name : الحفلة الموسيقية] في [place_name : paris] يوم [date : أربع وعشرين مارس]
7863,ذكرني أبدأ أطبخ العشا الساعة خمسة العصر,ذكرني أبدأ أطبخ [event_name : العشا] [time : الساعة خمسة العصر]
7864,علمني لما تكون الساعة اثنين,علمني لما تكون [time : الساعة اثنين]
7865,حط منبه لثمنية المسا هاذي الليلة,حط منبه [time : لثمنية المسا] [timeofday : هاذي الليلة]
7866,الجدول حقي غدا صباحا,الجدول حقي [date : غدا] [timeofday : صباحا]
7867,كيف بيكون صباحي بكره,كيف بيكون [timeofday : صباحي] [date : بكره]
7868,ايش في الجدول حقي من تسعة لين احدعش الصبح بكرة,ايش في الجدول حقي من [time : تسعة لين احدعش الصبح] [date : بكرة]
7869,طلعلي المناسبة من التقويم,طلعلي المناسبة من التقويم
7870,حدث,حدث
7871,اجتماع هذي الجمعه,[event_name : اجتماع] [date : هذي الجمعه]
7872,متى يبدأ اجتماع يوم الإثنين,متى يبدأ [event_name : اجتماع] يوم [date : الإثنين]
7873,كم عدد اجتماعات الشركات اللي عندي هذا الأسبوع,كم عدد [event_name : اجتماعات الشركات] اللي عندي [date : هذا الأسبوع]
7874,أبيك ترتب موعد مع سمر بعد ثلاثة أيام من الحين,أبيك ترتب موعد مع [person : سمر] بعد [date : ثلاثة أيام من الحين]
7875,ايش حصل الأسبوع الماضي,ايش حصل [date : الأسبوع الماضي]
