id,utt,annot_utt
7564,arif mənlə beş aprel komando filminə gedir,[person : arif] mənlə [date : beş aprel] [event_name : komando filminə] gedir
7565,görüş xatırlatması,[event_name : görüş] xatırlatması
7566,görüş barəsində ən son xatırlatma,[event_name : görüş] barəsində ən son xatırlatma
7567,ad günü,[event_name : ad günü]
7568,qoşulma tarixi,[event_name : qoşulma tarixi]
7569,sabah üçün plan,[date : sabah] üçün plan
7570,bugünkü plan nədir,bugünkü plan nədir
7571,qəbz vaxtı nə zamandır,[event_name : qəbz vaxtı] nə zamandır
7572,mənə nə vaxt çatacağımı xatırlat,mənə nə vaxt çatacağımı xatırlat
7573,məkanda mənə xatırlat,məkanda mənə xatırlat
7574,səlahiyyətli şəxs zəng edəndə mənə xəbər et,səlahiyyətli şəxs zəng edəndə mənə xəbər et
7575,ad gününü təkrarla,[event_name : ad gününü] təkrarla
7576,gündəlik olaraq təkrar et,[general_frequency : gündəlik olaraq] təkrar et
7577,zəngli saatı təkrarla,zəngli saatı təkrarla
7578,cəlil ayın onu beşinci mərtəbədəki iclasda mənimlə iştirak etsin,[person : cəlil] ayın [date : onu] [place_name : beşinci mərtəbədəki] [event_name : iclasda] mənimlə iştirak etsin
7579,təqvimdəki növbəti boş günümü şəhlagildə saç kəsimi etmək üçün bron elə,təqvimdəki [date : növbəti boş günümü] [person : şəhlagildə] [event_name : saç kəsimi] etmək üçün bron elə
7580,bu axşam görüşlərim arasında əgər boş vaxt varsa kollecin illik ödənişi ilə bağlı bacıma zəng etmək üçün mənə xatırlat,bu [timeofday : axşam] görüşlərim arasında əgər boş vaxt varsa [event_name : kollecin illik ödənişi] ilə bağlı [relation : bacıma] zəng etmək üçün mənə xatırlat
7581,bugünkü görüşümün siyahısını tərtib et,[date : bugünkü] [event_name : görüşümün] siyahısını tərtib et
7582,görüş barəsində mənə xatırlat,[event_name : görüş] barəsində mənə xatırlat
7583,təqvimdə ilk tibbi yardım planı,təqvimdə ilk tibbi yardım planı
7584,zəhmət olmasa təqvimini yoxla nəisə etmişəmmi,zəhmət olmasa təqvimini yoxla nəisə etmişəmmi
7585,zəhmət olmasa təqvimə plan əlavə et,zəhmət olmasa təqvimə plan əlavə et
7586,təqvimə plan əlavə et,təqvimə plan əlavə et
7587,zəhmət olmasa mənə hər saat başı xatırlat,zəhmət olmasa mənə hər saat başı xatırlat
7588,planımın saatını mənə xatırlat,planımın saatını mənə xatırlat
7589,planım var mənə xatırlat,planım var mənə xatırlat
7590,bu gün saat doqquzdan axşam saat beşə kimi neçə görüşüm var,[date : bu gün] saat [time : doqquzdan axşam saat beşə] kimi neçə [event_name : görüşüm] var
7591,nahar fasiləm nə vaxtdır,[event_name : nahar fasiləm] nə vaxtdır
7592,saat dördən altıya nə vaxt fasiləm var,saat [time : dördən altıya] nə vaxt [event_name : fasiləm] var
7593,on dəqiqə sonra yadıma sal işıqları söndürüm,[time : on dəqiqə sonra] yadıma sal [event_name : işıqları söndürüm]
7594,on beş dəqiqə sonra paltaryuyan maşını boşaltmağım üçün xatırlatma qur,[time : on beş dəqiqə] sonra [event_name : paltaryuyan maşını boşaltmağım] üçün xatırlatma qur
7595,peçenye üçün beş dəqiqəlik taymer qoş,[event_name : peçenye] üçün [time : beş dəqiqəlik] taymer qoş
7596,zəhmət olmasa cədvələ günorta xızıda davud ilə görüş qeyd et,zəhmət olmasa cədvələ [timeofday : günorta] [place_name : xızıda] [person : davud] ilə [event_name : görüş] qeyd et
7597,zəhmət olmasa iş səyahətlərimiz üçün həmişəki görüş planını aktiv et,zəhmət olmasa [event_name : iş səyahətlərimiz] üçün həmişəki [event_name : görüş] planını aktiv et
7598,zəhmət olmasa fərid ilə terrorizmi müzakirə etmək üçün mümkün olan növbəti görüş gününə toplantı qeyd et,zəhmət olmasa [person : fərid] ilə [event_name : terrorizmi müzakirə etmək] üçün [date : mümkün olan növbəti] görüş gününə [event_name : toplantı] qeyd et
7599,gələn həftə hansı planlar olacaq,[date : gələn həftə] hansı planlar olacaq
7600,gələn həftəyə heç planım olacaq,[date : gələn həftəyə] heç planım olacaq
7601,çərşənbə axşamı əli ilə görüş üçün xatırlatma qur,[date : çərşənbə axşamı] [person : əli] ilə [event_name : görüş] üçün xatırlatma qur
7602,gələn cümə günü ərimlə görüş gecəsi üçün xatırlatma qur,gələn [date : cümə günü] [relation : ərimlə] [event_name : görüş gecəsi] üçün xatırlatma qur
7603,futbol məşqi üçün saatın zəngini şənbə günü səhər saat səkkizə qur,[event_name : futbol məşqi] üçün saatın zəngini [date : şənbə günü] [timeofday : səhər] [time : saat səkkizə] qur
7604,davudun ad günü nə vaxtdır,[person : davudun] [date : ad günü] nə vaxtdır
7605,novruz bayramı nə vaxtdır,[event_name : novruz bayramı] nə vaxtdır
7606,sabah üçdə əli ilə görüş,[date : sabah] [time : üçdə] [person : əli] ilə görüş
7607,konfrans atağında on dəqiqə sonra cəmilə ilə görüş,[place_name : konfrans atağında] [time : on dəqiqə] sonra [person : cəmilə] ilə [event_name : görüş]
7608,cavid və cəmilədən soruş ki sabah səhər saat on birdə olan iclasda iştirak edə bilərlər,[person : cavid] və [person : cəmilədən] soruş ki [date : sabah] [time : səhər saat on birdə] olan iclasda iştirak edə bilərlər
7609,çərşənbə axşamına olan görüş xatırlatmasını sil,[date : çərşənbə axşamına] olan [event_name : görüş] xatırlatmasını sil
7610,sabahın zəngli saatlarını sil,[date : sabahın] zəngli saatlarını sil
7611,bu günə olan bütün görüşləri sil,[date : bu günə] olan bütün [event_name : görüşləri] sil
7612,mənə bugünkü planlarımı de,mənə [date : bugünkü] planlarımı de
7613,növbəti gələn plan nədir,növbəti gələn plan nədir
7614,mənə növbəti planları de,mənə növbəti planları de
7615,cümə günü davudun növbəti xokkey oyunu yadıma sal,[date : cümə günü] [event_name : davudun] növbəti [event_name : xokkey oyunu] yadıma sal
7617,cümə xokey oyunu oyunu nə vaxt başlayır,[date : cümə] [event_name : xokey oyunu] oyunu nə vaxt başlayır
7618,cəlil ilə növbəti görüşümü mənə bir saat əvvəl xatırlat,[person : cəlil] ilə növbəti [event_name : görüşümü] mənə bir saat əvvəl xatırlat
7619,gələn dəfə ceyhun ilə nə vaxt görüşəcəm,gələn dəfə [person : ceyhun] ilə nə vaxt görüşəcəm
7620,zəhmət olmasa bütün təqvim planlarımı sil,zəhmət olmasa bütün təqvim planlarımı sil
7621,bütün təqvim planlarımı sil,bütün təqvim planlarımı sil
7622,zəhmət olmasa təqvimimdən bütün planları silə bilərsən,zəhmət olmasa təqvimimdən bütün planları silə bilərsən
7623,hər ilə ad günü əlavə et,[general_frequency : hər ilə] [event_name : ad günü] əlavə et
7624,bu həftə sonu səhər saat doqquzda işıq pulunu ödəməyi yadıma sal,bu [time : həftə sonu səhər saat doqquzda] [event_name : işıq pulunu ödəməyi] yadıma sal
7625,işıq pulu ödənişinə görə şənbə günü səhər saat doqquz üçün xatırlatma qur,[event_name : işıq pulu ödənişinə] görə [date : şənbə] günü [time : səhər saat doqquz] üçün xatırlatma qur
7626,işıq pulunu ödəmək üçün qeyd əlavə et və şənbə səhər saat doqquzda yadıma sal,[event_name : işıq pulunu ödəmək] üçün qeyd əlavə et və [date : şənbə] [time : səhər saat doqquzda] yadıma sal
7627,sabah səhər mənə pizza bişirməyi xatırlat,[date : sabah] [timeofday : səhər] mənə [event_name : pizza bişirməyi] xatırlat
7628,yadıma sal kitabxanada olanda yeni kitabxana kartı alım,yadıma sal [place_name : kitabxanada] olanda [event_name : yeni kitabxana kartı alım]
7629,sabahkı görüş barəsində mənə xatırlat,[date : sabahkı] [event_name : görüş] barəsində mənə xatırlat
7631,hər cümə günü üçün günorta saat on ikiyə ibadət qeyd et,[general_frequency : hər cümə günü] üçün [time : günorta saat on ikiyə] [event_name : ibadət] qeyd et
7632,zəhmət olmasa hər cümə günü günorta saat on iki üçün ibadət qeyd edə bilərsən,zəhmət olmasa [general_frequency : hər cümə] günü [time : günorta saat on iki] üçün [event_name : ibadət] qeyd edə bilərsən
7633,hər cümə günü üçün günorta saat on ikiyə ibadət qeyd et,[general_frequency : hər cümə günü] üçün [time : günorta saat] on [time : ikiyə] [event_name : ibadət] qeyd et
7634,növbəti üç bazar günü mənə günortaya olan yoqa dərsimi xatırlat,[date : növbəti üç bazar günü] mənə [timeofday : günortaya] olan [event_name : yoqa dərsimi] xatırlat
7635,bu bazar günü üçün plan yarat və növbəti iki bazar günü günorta saat on ikidə yoqam var,[date : bu bazar günü] üçün plan yarat və [date : növbəti iki bazar günü] [time : günorta saat on ikidə] [event_name : yoqam] var
7636,növbəti üç bazar günü günorta üçün cədvəlimə yoqa dərsi əlavə et,[date : növbəti üç bazar günü] [timeofday : günorta] üçün cədvəlimə [event_name : yoqa] dərsi əlavə et
7637,dörd sentyabra ad günü xatırlatması ılavə et,[date : dörd sentyabra] [event_name : ad günü] xatırlatması ılavə et
7638,cümə günü saat beşə diş həkimi ilə görüş əlavə et,[date : cümə günü] saat [time : beşə] [event_name : diş həkimi ilə görüş] əlavə et
7639,şənbə günü gündüz saat dördə randevularıma saç kəsimi əlavə et,[date : şənbə günü] [timeofday : gündüz] saat [time : dördə] randevularıma [event_name : saç kəsimi] əlavə et
7640,bu ayın ilk on beş günü hansı yerlərdə olmuşam,[date : bu ayın ilk on beş günü] hansı yerlərdə olmuşam
7641,mənə son beş gün üçün hava durumunu ver,mənə [time : son beş gün] üçün hava durumunu ver
7642,mənə növbəti üç gün üçün hava proqnozunu göstər,mənə [time : növbəti üç gün] üçün hava proqnozunu göstər
7643,növbəti plan nə idi,növbəti plan nə idi
7644,qarşıdan gələn tədbirləri oxu,qarşıdan gələn tədbirləri oxu
7645,növbəti planı xatırlat,növbəti planı xatırlat
7646,heç gözləyən xatırlatmam var,heç gözləyən xatırlatmam var
7647,mənə istənilən gözləyən xatırlatma barədə de,mənə istənilən gözləyən xatırlatma barədə de
7648,təqvimdən planı sil,təqvimdən planı sil
7649,təqvimdən bütün planları təmizlə,təqvimdən bütün planları təmizlə
7650,bu plandan əvvəl bildiriş qur,bu plandan əvvəl bildiriş qur
7651,plandan əvvəl bunu qeyd et,plandan əvvəl bunu qeyd et
7652,bu plandan əvvəl bildiriş qur,bu plandan əvvəl bildiriş qur
7653,iyirmi aprel qardaşımın ad gününü mənə xatırlatmağı unutma,[date : iyirmi aprel] [relation : qardaşımın] [event_name : ad gününü] mənə xatırlatmağı unutma
7654,iyirmi apreli qardaşımın ad günü kimi işarələ,[date : iyirmi apreli] [relation : qardaşımın] [event_name : ad günü] kimi işarələ
7655,qardaşımın ad gününə görə aprelin iyirmisi üçün xatırlatma əlavə et,[relation : qardaşımın] [event_name : ad gününə] görə [date : aprelin iyirmisi] üçün xatırlatma əlavə et
7656,aleksa mənə bu gün üçün edəcəklərim siyahısını ver,aleksa mənə [date : bu gün] üçün edəcəklərim siyahısını ver
7657,mənə bu günə olan siyahımı ver,mənə [date : bu günə] olan siyahımı ver
7658,aleksa bu gün üçün təqvimimdə nə var,aleksa [date : bu gün] üçün təqvimimdə nə var
7659,bu gün günorta saat üçdən sonra görüşlərin siyasını ver,[date : bu gün] [time : günorta saat üçdən] sonra [event_name : görüşlərin] siyasını ver
7660,bu gün günorta saat üçdən sonrakı bütün görüşlərimi sil və mənə ətraflı məlumat ver,[date : bu gün] [time : günorta saat üçdən] sonrakı bütün [event_name : görüşlərimi] sil və mənə ətraflı məlumat ver
7661,bu gün günorta saat üçdən sonra cədvəlim necə görünür,[date : bu gün] [timeofday : günorta] [time : saat üçdən] sonra cədvəlim necə görünür
7662,bu gün görüşlərimin siyahısını tərtib edə bilərsən,[date : bu gün] [event_name : görüşlərimin] siyahısını tərtib edə bilərsən
7663,bugünkü görüşlərimi mənə oxuya bilərsən,[date : bugünkü] [event_name : görüşlərimi] mənə oxuya bilərsən
7664,mikayıl ilə nahar əlavə et,[person : mikayıl] ilə [meal_type : nahar] əlavə et
7665,malik cəmil babək ilə nahar görüşü əlavə etmək istəyirəm,[person : malik cəmil babək] ilə [meal_type : nahar] görüşü əlavə etmək istəyirəm
7666,qeyd edəcəksən ki sabah saat üçdə ramiz ilə görüşüm var,qeyd edəcəksən ki [date : sabah] saat [time : üçdə] [person : ramiz] ilə [event_name : görüşüm] var
7667,təqvimimdə bu planı hər cümə təkrar et,təqvimimdə bu planı [general_frequency : hər cümə] təkrar et
7668,növbəti həftə hər gün səhər saat onda bu planı təkrar et,[time : növbəti həftə] [general_frequency : hər gün] [time : səhər saat onda] bu planı təkrar et
7669,anamın ad günü tarixini de,[relation : anamın] [event_name : ad günü] tarixini de
7670,ildönümümü mənə xatırlat,[event_name : ildönümümü] mənə xatırlat
7671,növbəti planım nədir,növbəti planım nədir
7672,gələcək planlarımın siyahısını yarat,gələcək planlarımın siyahısını yarat
7673,mənim qarşıdan gələn tədbirlərimi oxu,mənim qarşıdan gələn tədbirlərimi oxu
7674,növbəti görüş üçün xatırlatma qur,növbəti [event_name : görüş] üçün xatırlatma qur
7675,bu gün səhər saat dördə mənə növbəti görüşü xatırlat,[date : bu gün] [time : səhər saat dördə] mənə növbəti [event_name : görüşü] xatırlat
7676,gələcək görüşlərin siyahısını tərtib et,gələcək [event_name : görüşlərin] siyahısını tərtib et
7677,bu tədbir haqqında daha çox şey de,bu tədbir haqqında daha çox şey de
7678,plan nə məqsədlə qeyd olunub,plan nə məqsədlə qeyd olunub
7679,tədbir haqqında daha ətraflı məlumat ver,tədbir haqqında daha ətraflı məlumat ver
7680,carı ay üçün təqvimimdəki bütün qolfla bağlı planlarımı sil,carı [date : ay] üçün təqvimimdəki bütün [event_name : qolfla bağlı planlarımı] sil
7681,bu həftə samir həkim ilə olan bütün görüşlərimi sil,[date : bu həftə] [person : samir həkim] ilə olan bütün [event_name : görüşlərimi] sil
7682,emin əliyev ilə olan bütün həftə sonu planlarımı tap və hamısını sil,[person : emin əliyev] ilə olan bütün [time : həftə sonu] planlarımı tap və hamısını sil
